t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
3.575999999999999801e+01,7.368507678043190179e-02,4.494260679204467590e-01,5.696440651239016439e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.111579994688610684e-01,-2.024433109299172973e-02,9.967425614917369003e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.577000000000000313e+01,7.257357795023861025e-02,4.492223103048870181e-01,5.706408853933115921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.111414561048629235e-01,-2.050720728462018805e-02,9.968966945531620993e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.578000000000000114e+01,7.146224765833464332e-02,4.490159237747543552e-01,5.716378585130079681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.111242916993229746e-01,-2.077011327493161197e-02,9.970482618386067308e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.578999999999999915e+01,7.035109211625215075e-02,4.488069080393883858e-01,5.726349819169888056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.111065060304991525e-01,-2.103304759814295100e-02,9.971972628965986019e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.580000000000000426e+01,6.924011753772466027e-02,4.485952628227914962e-01,5.736322530388011653e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.110880988798398916e-01,-2.129600878756632287e-02,9.973436972806060119e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.581000000000000227e+01,6.812933013865535292e-02,4.483809878636370594e-01,5.746296693115500176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.110690700323407887e-01,-2.155899537568950475e-02,9.974875645542002900e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.582000000000000028e+01,6.701873613707784449e-02,4.481640829152777061e-01,5.756272281679095659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.110494192766778299e-01,-2.182200589420091319e-02,9.976288642886688152e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.582999999999999829e+01,6.590834175312179632e-02,4.479445477457530411e-01,5.766249270401273552e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.110291464048118737e-01,-2.208503887393131748e-02,9.977675960616827489e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.584000000000000341e+01,6.479815320898160702e-02,4.477223821377990798e-01,5.776227633600329314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.110082512120053044e-01,-2.234809284482885960e-02,9.979037594581297022e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.585000000000000142e+01,6.368817672888169024e-02,4.474975858888564639e-01,5.786207345590436146e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.109867334972106101e-01,-2.261116633608395432e-02,9.980373540721121373e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.585999999999999943e+01,6.257841853903739482e-02,4.472701588110774007e-01,5.796188380681771557e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.109645930628885835e-01,-2.287425787608488026e-02,9.981683795051154995e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.586999999999999744e+01,6.146888486762391857e-02,4.470401007313347663e-01,5.806170713180538456e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.109418297148848098e-01,-2.313736599240667768e-02,9.982968353660082172e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
