t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
0.830000,0.343354,0.024909,0.300000,0.000000,0.000000,0.000000,1.000000,-0.015651,0.027240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.840000,0.343196,0.025181,0.300000,0.000000,0.000000,0.000000,1.000000,-0.015822,0.027141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.850000,0.343037,0.025452,0.300000,0.000000,0.000000,0.000000,1.000000,-0.015992,0.027041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.860000,0.342876,0.025722,0.300000,0.000000,0.000000,0.000000,1.000000,-0.016162,0.026940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.870000,0.342714,0.025991,0.300000,0.000000,0.000000,0.000000,1.000000,-0.016331,0.026838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.880000,0.342550,0.026259,0.300000,0.000000,0.000000,0.000000,1.000000,-0.016499,0.026735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.890000,0.342384,0.026526,0.300000,0.000000,0.000000,0.000000,1.000000,-0.016667,0.026631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.900000,0.342216,0.026791,0.300000,0.000000,0.000000,0.000000,1.000000,-0.016833,0.026525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.910000,0.342047,0.027056,0.300000,0.000000,0.000000,0.000000,1.000000,-0.017000,0.026419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.920000,0.341876,0.027320,0.300000,0.000000,0.000000,0.000000,1.000000,-0.017165,0.026312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.930000,0.341704,0.027582,0.300000,0.000000,0.000000,0.000000,1.000000,-0.017330,0.026203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.940000,0.341530,0.027844,0.300000,0.000000,0.000000,0.000000,1.000000,-0.017495,0.026094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950000,0.341354,0.028104,0.300000,0.000000,0.000000,0.000000,1.000000,-0.017658,0.025984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.960000,0.341177,0.028363,0.300000,0.000000,0.000000,0.000000,1.000000,-0.017821,0.025872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.970000,0.340998,0.028622,0.300000,0.000000,0.000000,0.000000,1.000000,-0.017983,0.025760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.980000,0.340817,0.028879,0.300000,0.000000,0.000000,0.000000,1.000000,-0.018145,0.025646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990000,0.340635,0.029135,0.300000,0.000000,0.000000,0.000000,1.000000,-0.018306,0.025532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.340451,0.029389,0.300000,0.000000,0.000000,0.000000,1.000000,-0.018466,0.025416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.010000,0.340265,0.029643,0.300000,0.000000,0.000000,0.000000,1.000000,-0.018625,0.025299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.020000,0.340078,0.029895,0.300000,0.000000,0.000000,0.000000,1.000000,-0.018784,0.025182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.030000,0.339890,0.030146,0.300000,0.000000,0.000000,0.000000,1.000000,-0.018942,0.025063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.040000,0.339700,0.030397,0.300000,0.000000,0.000000,0.000000,1.000000,-0.019099,0.024944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.050000,0.339508,0.030645,0.300000,0.000000,0.000000,0.000000,1.000000,-0.019255,0.024823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.060000,0.339314,0.030893,0.300000,0.000000,0.000000,0.000000,1.000000,-0.019411,0.024702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.070000,0.339120,0.031139,0.300000,0.000000,0.000000,0.000000,1.000000,-0.019565,0.024580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.080000,0.338923,0.031385,0.300000,0.000000,0.000000,0.000000,1.000000,-0.019720,0.024456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.090000,0.338725,0.031629,0.300000,0.000000,0.000000,0.000000,1.000000,-0.019873,0.024332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.100000,0.338526,0.031871,0.300000,0.000000,0.000000,0.000000,1.000000,-0.020025,0.024206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.110000,0.338325,0.032113,0.300000,0.000000,0.000000,0.000000,1.000000,-0.020177,0.024080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.120000,0.338122,0.032353,0.300000,0.000000,0.000000,0.000000,1.000000,-0.020328,0.023953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.130000,0.337918,0.032592,0.300000,0.000000,0.000000,0.000000,1.000000,-0.020478,0.023825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.140000,0.337713,0.032829,0.300000,0.000000,0.000000,0.000000,1.000000,-0.020627,0.023696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.150000,0.337506,0.033066,0.300000,0.000000,0.000000,0.000000,1.000000,-0.020776,0.023565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.160000,0.337297,0.033301,0.300000,0.000000,0.000000,0.000000,1.000000,-0.020923,0.023434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.170000,0.337087,0.033534,0.300000,0.000000,0.000000,0.000000,1.000000,-0.021070,0.023303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.180000,0.336876,0.033767,0.300000,0.000000,0.000000,0.000000,1.000000,-0.021216,0.023170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.190000,0.336663,0.033998,0.300000,0.000000,0.000000,0.000000,1.000000,-0.021361,0.023036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.200000,0.336448,0.034227,0.300000,0.000000,0.000000,0.000000,1.000000,-0.021506,0.022901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.210000,0.336233,0.034456,0.300000,0.000000,0.000000,0.000000,1.000000,-0.021649,0.022766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.220000,0.336015,0.034683,0.300000,0.000000,0.000000,0.000000,1.000000,-0.021792,0.022629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.230000,0.335797,0.034908,0.300000,0.000000,0.000000,0.000000,1.000000,-0.021934,0.022492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.240000,0.335577,0.035132,0.300000,0.000000,0.000000,0.000000,1.000000,-0.022074,0.022354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.250000,0.335355,0.035355,0.300000,0.000000,0.000000,0.000000,1.000000,-0.022214,0.022214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.260000,0.335132,0.035577,0.300000,0.000000,0.000000,0.000000,1.000000,-0.022354,0.022074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.270000,0.334908,0.035797,0.300000,0.000000,0.000000,0.000000,1.000000,-0.022492,0.021934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.280000,0.334683,0.036015,0.300000,0.000000,0.000000,0.000000,1.000000,-0.022629,0.021792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.290000,0.334456,0.036233,0.300000,0.000000,0.000000,0.000000,1.000000,-0.022766,0.021649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.300000,0.334227,0.036448,0.300000,0.000000,0.000000,0.000000,1.000000,-0.022901,0.021506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.310000,0.333998,0.036663,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023036,0.021361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.320000,0.333767,0.036876,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023170,0.021216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.330000,0.333534,0.037087,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023303,0.021070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.340000,0.333301,0.037297,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023434,0.020923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.350000,0.333066,0.037506,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023565,0.020776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.360000,0.332829,0.037713,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023696,0.020627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.370000,0.332592,0.037918,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023825,0.020478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.380000,0.332353,0.038122,0.300000,0.000000,0.000000,0.000000,1.000000,-0.023953,0.020328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.390000,0.332113,0.038325,0.300000,0.000000,0.000000,0.000000,1.000000,-0.024080,0.020177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.400000,0.331871,0.038526,0.300000,0.000000,0.000000,0.000000,1.000000,-0.024206,0.020025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.410000,0.331629,0.038725,0.300000,0.000000,0.000000,0.000000,1.000000,-0.024332,0.019873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.420000,0.331385,0.038923,0.300000,0.000000,0.000000,0.000000,1.000000,-0.024456,0.019720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
