t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
4.830000000000000426e+01,5.917646584851314895e-01,1.342636985860042043e-01,6.205961552288735694e-02,6.913318178240873690e-02,8.041032852108115359e-02,6.913318178240872303e-02,9.919553343878002583e-01,-1.362689260035465644e-02,5.458290325679321375e-02,2.606960612057951376e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.831000000000000227e+01,5.916279902347061359e-01,1.348094866340267817e-01,6.232056953187437021e-02,6.908656337254805158e-02,8.034698950193529254e-02,6.908656337254803770e-02,9.919669625550628922e-01,-1.370675913058283513e-02,5.457464809151824081e-02,2.612118593770529351e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.832000000000000028e+01,5.914905233025198328e-01,1.353551915478345691e-01,6.258203924164146281e-02,6.903992006268275250e-02,8.028363167014310187e-02,6.903992006268275250e-02,9.919785871485984341e-01,-1.378662886776793606e-02,5.456627640144373625e-02,2.617274624828469509e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.832999999999999829e+01,5.913522576573507772e-01,1.359008121620556564e-01,6.284402445684006411e-02,6.899325185798850513e-02,8.022025504947626062e-02,6.899325185798850513e-02,9.919902081552608442e-01,-1.386650164235114779e-02,5.455778816194217784e-02,2.622428699576295763e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.834000000000000341e+01,5.912131932696728098e-01,1.364463473110734126e-01,6.310652498155672196e-02,6.894655876365347880e-02,8.015685966371287330e-02,6.894655876365347880e-02,9.920018255619048597e-01,-1.394637728469039217e-02,5.454918334859282236e-02,2.627580812360474916e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.835000000000000142e+01,5.910733301116569693e-01,1.369917958290275128e-01,6.336954061931215909e-02,6.889984078487823571e-02,8.009344553663741428e-02,6.889984078487823571e-02,9.920134393553883267e-01,-1.402625562509363100e-02,5.454046193726219682e-02,2.632730957530249327e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.835999999999999943e+01,5.909326681571709372e-01,1.375371565498186566e-01,6.363307117306277183e-02,6.885309792687578645e-02,8.003001269204083890e-02,6.885309792687578645e-02,9.920250495225692022e-01,-1.410613649381886603e-02,5.453162390411797622e-02,2.637879129443465587e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.837000000000000455e+01,5.907912073817805920e-01,1.380824283071098724e-01,6.389711644520085221e-02,6.880633019487147894e-02,7.996656115372025031e-02,6.880633019487146507e-02,9.920366560503077746e-01,-1.418601972104083231e-02,5.452266922545967454e-02,2.643025322450753833e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.838000000000000256e+01,5.906489477627501206e-01,1.386276099343278501e-01,6.416167623755292260e-02,6.875953759410308175e-02,7.990309094547906610e-02,6.875953759410309563e-02,9.920482589254663308e-01,-1.426590513689540707e-02,5.451359787789211708e-02,2.648169530906629987e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.839000000000000057e+01,5.905058892790426839e-01,1.391727002646677147e-01,6.442675035138217821e-02,6.871272012982082567e-02,7.983960209112714312e-02,6.871272012982081179e-02,9.920598581349070466e-01,-1.434579257144630304e-02,5.450440983830323605e-02,2.653311749173103973e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.839999999999999858e+01,5.903620319113211945e-01,1.397176981310939148e-01,6.469233858738754339e-02,6.866587780728737600e-02,7.977609461448047223e-02,6.866587780728737600e-02,9.920714536654963167e-01,-1.442568185470172182e-02,5.449510508379190599e-02,2.658451971610520381e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.841000000000000369e+01,5.902173756419486494e-01,1.402626023663435528e-01,6.495844074570428228e-02,6.861901063177774929e-02,7.971256853936137254e-02,6.861901063177776317e-02,9.920830455040999807e-01,-1.450557281660325160e-02,5.448568359166655606e-02,2.663590192581444249e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.842000000000000171e+01,5.900719204549891295e-01,1.408074118029272459e-01,6.522505662590383224e-02,6.857211860857967411e-02,7.964902388959865798e-02,6.857211860857967411e-02,9.920946336375860986e-01,-1.458546528704252054e-02,5.447614533951733451e-02,2.668726406450661059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.842999999999999972e+01,5.899256663362077990e-01,1.413521252731338995e-01,6.549218602699441449e-02,6.852520174299303601e-02,7.958546068902697113e-02,6.852520174299303601e-02,9.921062180528249508e-01,-1.466535909585564568e-02,5.446649030522304757e-02,2.673860607586842075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
