t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,gripper
37.810000,-0.184608,0.112386,1.301810,0.000000,0.000000,0.000000,1.000000,0.048718,-0.082661,-0.036223,-0.036113,0.049737,-0.007406,0.000000,0.000000,2.000000,0.000000
37.820000,-0.184121,0.111560,1.301448,0.000000,0.000000,0.000000,1.000000,0.048357,-0.082164,-0.036297,-0.036643,0.049988,-0.007340,0.000000,0.000000,2.000000,0.000000
37.830000,-0.183637,0.110738,1.301085,0.000000,0.000000,0.000000,1.000000,0.047991,-0.081664,-0.036371,-0.037172,0.050235,-0.007273,0.000000,0.000000,2.000000,0.000000
37.840000,-0.183157,0.109922,1.300721,0.000000,0.000000,0.000000,1.000000,0.047619,-0.081161,-0.036444,-0.037697,0.050479,-0.007207,0.000000,0.000000,2.000000,0.000000
37.850000,-0.182681,0.109110,1.300357,0.000000,0.000000,0.000000,1.000000,0.047242,-0.080656,-0.036516,-0.038221,0.050719,-0.007140,0.000000,0.000000,2.000000,0.000000
37.860000,-0.182209,0.108303,1.299992,0.000000,0.000000,0.000000,1.000000,0.046860,-0.080149,-0.036587,-0.038741,0.050955,-0.007074,0.000000,0.000000,2.000000,0.000000
37.870000,-0.181740,0.107502,1.299626,0.000000,0.000000,0.000000,1.000000,0.046472,-0.079640,-0.036658,-0.039259,0.051187,-0.007007,0.000000,0.000000,2.000000,0.000000
37.880000,-0.181275,0.106706,1.299259,0.000000,0.000000,0.000000,1.000000,0.046080,-0.079128,-0.036728,-0.039774,0.051416,-0.006940,0.000000,0.000000,2.000000,0.000000
37.890000,-0.180815,0.105914,1.298892,0.000000,0.000000,0.000000,1.000000,0.045682,-0.078614,-0.036797,-0.040287,0.051640,-0.006873,0.000000,0.000000,2.000000,0.000000
37.900000,-0.180358,0.105128,1.298524,0.000000,0.000000,0.000000,1.000000,0.045279,-0.078097,-0.036866,-0.040796,0.051861,-0.006805,0.000000,0.000000,2.000000,0.000000
37.910000,-0.179905,0.104347,1.298155,0.000000,0.000000,0.000000,1.000000,0.044871,-0.077579,-0.036934,-0.041302,0.052078,-0.006738,0.000000,0.000000,2.000000,0.000000
37.920000,-0.179456,0.103571,1.297786,0.000000,0.000000,0.000000,1.000000,0.044458,-0.077058,-0.037001,-0.041806,0.052292,-0.006670,0.000000,0.000000,2.000000,0.000000
37.930000,-0.179012,0.102801,1.297416,0.000000,0.000000,0.000000,1.000000,0.044040,-0.076535,-0.037068,-0.042306,0.052501,-0.006602,0.000000,0.000000,2.000000,0.000000
37.940000,-0.178571,0.102035,1.297045,0.000000,0.000000,0.000000,1.000000,0.043617,-0.076010,-0.037134,-0.042803,0.052706,-0.006535,0.000000,0.000000,2.000000,0.000000
37.950000,-0.178135,0.101275,1.296674,0.000000,0.000000,0.000000,1.000000,0.043189,-0.075483,-0.037200,-0.043296,0.052907,-0.006467,0.000000,0.000000,2.000000,0.000000
37.960000,-0.177703,0.100521,1.296302,0.000000,0.000000,0.000000,1.000000,0.042756,-0.074954,-0.037264,-0.043786,0.053105,-0.006399,0.000000,0.000000,2.000000,0.000000
37.970000,-0.177276,0.099771,1.295929,0.000000,0.000000,0.000000,1.000000,0.042318,-0.074423,-0.037328,-0.044273,0.053298,-0.006330,0.000000,0.000000,2.000000,0.000000
37.980000,-0.176852,0.099027,1.295556,0.000000,0.000000,0.000000,1.000000,0.041875,-0.073890,-0.037391,-0.044756,0.053488,-0.006262,0.000000,0.000000,2.000000,0.000000
37.990000,-0.176434,0.098288,1.295182,0.000000,0.000000,0.000000,1.000000,0.041428,-0.073355,-0.037454,-0.045235,0.053673,-0.006194,0.000000,0.000000,2.000000,0.000000
38.000000,-0.176019,0.097554,1.294808,0.000000,0.000000,0.000000,1.000000,0.040975,-0.072818,-0.037516,-0.045710,0.053854,-0.006125,0.000000,0.000000,2.000000,0.000000
38.010000,-0.175610,0.096826,1.294432,0.000000,0.000000,0.000000,1.000000,0.040518,-0.072280,-0.037577,-0.046182,0.054032,-0.006057,0.000000,0.000000,2.000000,0.000000
38.020000,-0.175204,0.096103,1.294057,0.000000,0.000000,0.000000,1.000000,0.040057,-0.071739,-0.037638,-0.046650,0.054205,-0.005988,0.000000,0.000000,2.000000,0.000000
38.030000,-0.174804,0.095386,1.293680,0.000000,0.000000,0.000000,1.000000,0.039590,-0.071197,-0.037698,-0.047113,0.054374,-0.005919,0.000000,0.000000,2.000000,0.000000
38.040000,-0.174408,0.094674,1.293303,0.000000,0.000000,0.000000,1.000000,0.039119,-0.070654,-0.037757,-0.047573,0.054539,-0.005850,0.000000,0.000000,2.000000,0.000000
38.050000,-0.174017,0.093967,1.292926,0.000000,0.000000,0.000000,1.000000,0.038643,-0.070108,-0.037815,-0.048028,0.054699,-0.005781,0.000000,0.000000,2.000000,0.000000
38.060000,-0.173630,0.093266,1.292548,0.000000,0.000000,0.000000,1.000000,0.038163,-0.069561,-0.037873,-0.048480,0.054856,-0.005712,0.000000,0.000000,2.000000,0.000000
38.070000,-0.173249,0.092571,1.292169,0.000000,0.000000,0.000000,1.000000,0.037678,-0.069013,-0.037930,-0.048926,0.055008,-0.005643,0.000000,0.000000,2.000000,0.000000
38.080000,-0.172872,0.091881,1.291790,0.000000,0.000000,0.000000,1.000000,0.037189,-0.068463,-0.037987,-0.049369,0.055156,-0.005574,0.000000,0.000000,2.000000,0.000000
38.090000,-0.172500,0.091196,1.291410,0.000000,0.000000,0.000000,1.000000,0.036695,-0.067911,-0.038043,-0.049807,0.055300,-0.005505,0.000000,0.000000,2.000000,0.000000
38.100000,-0.172133,0.090517,1.291029,0.000000,0.000000,0.000000,1.000000,0.036197,-0.067358,-0.038098,-0.050240,0.055440,-0.005436,0.000000,0.000000,2.000000,0.000000
38.110000,-0.171771,0.089843,1.290648,0.000000,0.000000,0.000000,1.000000,0.035695,-0.066804,-0.038152,-0.050669,0.055575,-0.005367,0.000000,0.000000,2.000000,0.000000
38.120000,-0.171414,0.089175,1.290267,0.000000,0.000000,0.000000,1.000000,0.035188,-0.066248,-0.038206,-0.051092,0.055706,-0.005298,0.000000,0.000000,2.000000,0.000000
38.130000,-0.171062,0.088513,1.289885,0.000000,0.000000,0.000000,1.000000,0.034677,-0.065691,-0.038259,-0.051511,0.055832,-0.005228,0.000000,0.000000,2.000000,0.000000
38.140000,-0.170716,0.087856,1.289502,0.000000,0.000000,0.000000,1.000000,0.034162,-0.065132,-0.038311,-0.051925,0.055955,-0.005159,0.000000,0.000000,2.000000,0.000000
38.150000,-0.170374,0.087205,1.289119,0.000000,0.000000,0.000000,1.000000,0.033643,-0.064573,-0.038362,-0.052334,0.056072,-0.005090,0.000000,0.000000,2.000000,0.000000
38.160000,-0.170037,0.086559,1.288735,0.000000,0.000000,0.000000,1.000000,0.033119,-0.064012,-0.038413,-0.052738,0.056186,-0.005020,0.000000,0.000000,2.000000,0.000000
38.170000,-0.169706,0.085919,1.288351,0.000000,0.000000,0.000000,1.000000,0.032592,-0.063450,-0.038464,-0.053137,0.056295,-0.004951,0.000000,0.000000,2.000000,0.000000
38.180000,-0.169380,0.085284,1.287967,0.000000,0.000000,0.000000,1.000000,0.032061,-0.062887,-0.038513,-0.053531,0.056399,-0.004882,0.000000,0.000000,2.000000,0.000000
38.190000,-0.169060,0.084655,1.287582,0.000000,0.000000,0.000000,1.000000,0.031525,-0.062323,-0.038562,-0.053919,0.056499,-0.004812,0.000000,0.000000,2.000000,0.000000
38.200000,-0.168745,0.084032,1.287196,0.000000,0.000000,0.000000,1.000000,0.030986,-0.061758,-0.038610,-0.054302,0.056595,-0.004743,0.000000,0.000000,2.000000,0.000000
38.210000,-0.168435,0.083414,1.286810,0.000000,0.000000,0.000000,1.000000,0.030443,-0.061192,-0.038657,-0.054679,0.056686,-0.004674,0.000000,0.000000,2.000000,0.000000
38.220000,-0.168130,0.082803,1.286423,0.000000,0.000000,0.000000,1.000000,0.029896,-0.060626,-0.038704,-0.055051,0.056772,-0.004604,0.000000,0.000000,2.000000,0.000000
38.230000,-0.167831,0.082196,1.286036,0.000000,0.000000,0.000000,1.000000,0.029346,-0.060058,-0.038750,-0.055417,0.056854,-0.004535,0.000000,0.000000,2.000000,0.000000
38.240000,-0.167538,0.081596,1.285649,0.000000,0.000000,0.000000,1.000000,0.028792,-0.059489,-0.038796,-0.055777,0.056932,-0.004466,0.000000,0.000000,2.000000,0.000000
38.250000,-0.167250,0.081001,1.285261,0.000000,0.000000,0.000000,1.000000,0.028234,-0.058920,-0.038840,-0.056131,0.057004,-0.004396,0.000000,0.000000,2.000000,0.000000
38.260000,-0.166968,0.080412,1.284872,0.000000,0.000000,0.000000,1.000000,0.027673,-0.058350,-0.038884,-0.056480,0.057073,-0.004327,0.000000,0.000000,2.000000,0.000000
38.270000,-0.166691,0.079828,1.284483,0.000000,0.000000,0.000000,1.000000,0.027108,-0.057779,-0.038927,-0.056822,0.057136,-0.004258,0.000000,0.000000,2.000000,0.000000
38.280000,-0.166420,0.079250,1.284094,0.000000,0.000000,0.000000,1.000000,0.026540,-0.057208,-0.038970,-0.057159,0.057195,-0.004189,0.000000,0.000000,2.000000,0.000000
38.290000,-0.166154,0.078678,1.283705,0.000000,0.000000,0.000000,1.000000,0.025968,-0.056636,-0.039012,-0.057489,0.057249,-0.004119,0.000000,0.000000,2.000000,0.000000
38.300000,-0.165895,0.078112,1.283314,0.000000,0.000000,0.000000,1.000000,0.025393,-0.056063,-0.039053,-0.057813,0.057298,-0.004050,0.000000,0.000000,2.000000,0.000000
38.310000,-0.165641,0.077551,1.282924,0.000000,0.000000,0.000000,1.000000,0.024815,-0.055490,-0.039094,-0.058131,0.057343,-0.003981,0.000000,0.000000,2.000000,0.000000
38.320000,-0.165393,0.076996,1.282533,0.000000,0.000000,0.000000,1.000000,0.024234,-0.054917,-0.039133,-0.058442,0.057383,-0.003912,0.000000,0.000000,2.000000,0.000000
38.330000,-0.165150,0.076447,1.282142,0.000000,0.000000,0.000000,1.000000,0.023649,-0.054343,-0.039173,-0.058747,0.057418,-0.003843,0.000000,0.000000,2.000000,0.000000
38.340000,-0.164914,0.075904,1.281750,0.000000,0.000000,0.000000,1.000000,0.023062,-0.053769,-0.039211,-0.059045,0.057448,-0.003775,0.000000,0.000000,2.000000,0.000000
38.350000,-0.164683,0.075366,1.281358,0.000000,0.000000,0.000000,1.000000,0.022471,-0.053195,-0.039249,-0.059336,0.057473,-0.003706,0.000000,0.000000,2.000000,0.000000
38.360000,-0.164458,0.074834,1.280965,0.000000,0.000000,0.000000,1.000000,0.021878,-0.052620,-0.039286,-0.059621,0.057494,-0.003637,0.000000,0.000000,2.000000,0.000000
38.370000,-0.164240,0.074308,1.280572,0.000000,0.000000,0.000000,1.000000,0.021282,-0.052045,-0.039322,-0.059899,0.057510,-0.003568,0.000000,0.000000,2.000000,0.000000
38.380000,-0.164027,0.073787,1.280179,0.000000,0.000000,0.000000,1.000000,0.020683,-0.051470,-0.039358,-0.060170,0.057520,-0.003500,0.000000,0.000000,2.000000,0.000000
38.390000,-0.163820,0.073273,1.279786,0.000000,0.000000,0.000000,1.000000,0.020081,-0.050895,-0.039393,-0.060434,0.057526,-0.003432,0.000000,0.000000,2.000000,0.000000
38.400000,-0.163619,0.072764,1.279392,0.000000,0.000000,0.000000,1.000000,0.019477,-0.050319,-0.039427,-0.060691,0.057527,-0.003363,0.000000,0.000000,2.000000,0.000000
38.410000,-0.163424,0.072261,1.278997,0.000000,0.000000,0.000000,1.000000,0.018870,-0.049744,-0.039461,-0.060940,0.057523,-0.003295,0.000000,0.000000,2.000000,0.000000
38.420000,-0.163236,0.071763,1.278603,0.000000,0.000000,0.000000,1.000000,0.018260,-0.049169,-0.039494,-0.061183,0.057514,-0.003227,0.000000,0.000000,2.000000,0.000000
38.430000,-0.163053,0.071272,1.278208,0.000000,0.000000,0.000000,1.000000,0.017649,-0.048594,-0.039526,-0.061418,0.057500,-0.003159,0.000000,0.000000,2.000000,0.000000
38.440000,-0.162877,0.070786,1.277813,0.000000,0.000000,0.000000,1.000000,0.017034,-0.048019,-0.039558,-0.061646,0.057481,-0.003091,0.000000,0.000000,2.000000,0.000000
38.450000,-0.162706,0.070305,1.277417,0.000000,0.000000,0.000000,1.000000,0.016418,-0.047444,-0.039588,-0.061866,0.057457,-0.003023,0.000000,0.000000,2.000000,0.000000
38.460000,-0.162542,0.069831,1.277021,0.000000,0.000000,0.000000,1.000000,0.015799,-0.046869,-0.039619,-0.062079,0.057428,-0.002956,0.000000,0.000000,2.000000,0.000000
38.470000,-0.162384,0.069362,1.276625,0.000000,0.000000,0.000000,1.000000,0.015178,-0.046295,-0.039648,-0.062284,0.057394,-0.002888,0.000000,0.000000,2.000000,0.000000
38.480000,-0.162232,0.068899,1.276228,0.000000,0.000000,0.000000,1.000000,0.014556,-0.045721,-0.039677,-0.062481,0.057354,-0.002821,0.000000,0.000000,2.000000,0.000000
38.490000,-0.162087,0.068442,1.275832,0.000000,0.000000,0.000000,1.000000,0.013931,-0.045147,-0.039705,-0.062670,0.057310,-0.002753,0.000000,0.000000,2.000000,0.000000
38.500000,-0.161947,0.067991,1.275435,0.000000,0.000000,0.000000,1.000000,0.013304,-0.044574,-0.039733,-0.062852,0.057260,-0.002686,0.000000,0.000000,2.000000,0.000000
38.510000,-0.161814,0.067545,1.275037,0.000000,0.000000,0.000000,1.000000,0.012676,-0.044002,-0.039760,-0.063025,0.057205,-0.002619,0.000000,0.000000,2.000000,0.000000
38.520000,-0.161688,0.067105,1.274640,0.000000,0.000000,0.000000,1.000000,0.012045,-0.043430,-0.039786,-0.063191,0.057145,-0.002553,0.000000,0.000000,2.000000,0.000000
38.530000,-0.161567,0.066671,1.274242,0.000000,0.000000,0.000000,1.000000,0.011413,-0.042858,-0.039811,-0.063348,0.057080,-0.002486,0.000000,0.000000,2.000000,0.000000
38.540000,-0.161453,0.066242,1.273844,0.000000,0.000000,0.000000,1.000000,0.010780,-0.042287,-0.039836,-0.063497,0.057009,-0.002419,0.000000,0.000000,2.000000,0.000000
38.550000,-0.161345,0.065819,1.273445,0.000000,0.000000,0.000000,1.000000,0.010145,-0.041717,-0.039861,-0.063638,0.056934,-0.002353,0.000000,0.000000,2.000000,0.000000
38.560000,-0.161244,0.065402,1.273047,0.000000,0.000000,0.000000,1.000000,0.009509,-0.041148,-0.039884,-0.063770,0.056853,-0.002287,0.000000,0.000000,2.000000,0.000000
38.570000,-0.161149,0.064990,1.272648,0.000000,0.000000,0.000000,1.000000,0.008871,-0.040580,-0.039907,-0.063894,0.056766,-0.002221,0.000000,0.000000,2.000000,0.000000
38.580000,-0.161060,0.064585,1.272249,0.000000,0.000000,0.000000,1.000000,0.008232,-0.040012,-0.039929,-0.064009,0.056674,-0.002155,0.000000,0.000000,2.000000,0.000000
38.590000,-0.160978,0.064185,1.271850,0.000000,0.000000,0.000000,1.000000,0.007592,-0.039445,-0.039951,-0.064116,0.056577,-0.002090,0.000000,0.000000,2.000000,0.000000
38.600000,-0.160902,0.063790,1.271450,0.000000,0.000000,0.000000,1.000000,0.006951,-0.038879,-0.039972,-0.064214,0.056475,-0.002024,0.000000,0.000000,2.000000,0.000000
38.610000,-0.160832,0.063401,1.271050,0.000000,0.000000,0.000000,1.000000,0.006309,-0.038315,-0.039992,-0.064303,0.056367,-0.001959,0.000000,0.000000,2.000000,0.000000
38.620000,-0.160769,0.063018,1.270650,0.000000,0.000000,0.000000,1.000000,0.005666,-0.037751,-0.040011,-0.064383,0.056254,-0.001894,0.000000,0.000000,2.000000,0.000000
38.630000,-0.160713,0.062641,1.270250,0.000000,0.000000,0.000000,1.000000,0.005022,-0.037188,-0.040030,-0.064454,0.056135,-0.001829,0.000000,0.000000,2.000000,0.000000
38.640000,-0.160662,0.062269,1.269850,0.000000,0.000000,0.000000,1.000000,0.004377,-0.036627,-0.040049,-0.064516,0.056010,-0.001765,0.000000,0.000000,2.000000,0.000000
38.650000,-0.160619,0.061902,1.269450,0.000000,0.000000,0.000000,1.000000,0.003732,-0.036067,-0.040066,-0.064569,0.055881,-0.001701,0.000000,0.000000,2.000000,0.000000
38.660000,-0.160581,0.061542,1.269049,0.000000,0.000000,0.000000,1.000000,0.003086,-0.035508,-0.040083,-0.064613,0.055745,-0.001636,0.000000,0.000000,2.000000,0.000000
38.670000,-0.160550,0.061187,1.268648,0.000000,0.000000,0.000000,1.000000,0.002440,-0.034951,-0.040100,-0.064647,0.055605,-0.001573,0.000000,0.000000,2.000000,0.000000
38.680000,-0.160526,0.060837,1.268247,0.000000,0.000000,0.000000,1.000000,0.001794,-0.034395,-0.040115,-0.064672,0.055458,-0.001509,0.000000,0.000000,2.000000,0.000000
38.690000,-0.160508,0.060493,1.267846,0.000000,0.000000,0.000000,1.000000,0.001147,-0.033840,-0.040131,-0.064688,0.055306,-0.001445,0.000000,0.000000,2.000000,0.000000
38.700000,-0.160497,0.060155,1.267445,0.000000,0.000000,0.000000,1.000000,0.000500,-0.033287,-0.040145,-0.064693,0.055149,-0.001382,0.000000,0.000000,2.000000,0.000000
38.710000,-0.160492,0.059822,1.267043,0.000000,0.000000,0.000000,1.000000,-0.000147,-0.032736,-0.040159,-0.064690,0.054986,-0.001319,0.000000,0.000000,2.000000,0.000000
38.720000,-0.160493,0.059495,1.266642,0.000000,0.000000,0.000000,1.000000,-0.000794,-0.032186,-0.040172,-0.064677,0.054817,-0.001257,0.000000,0.000000,2.000000,0.000000
38.730000,-0.160501,0.059173,1.266240,0.000000,0.000000,0.000000,1.000000,-0.001441,-0.031637,-0.040185,-0.064654,0.054643,-0.001194,0.000000,0.000000,2.000000,0.000000
38.740000,-0.160515,0.058856,1.265838,0.000000,0.000000,0.000000,1.000000,-0.002087,-0.031091,-0.040196,-0.064623,0.054464,-0.001132,0.000000,0.000000,2.000000,0.000000
38.750000,-0.160536,0.058546,1.265436,0.000000,0.000000,0.000000,1.000000,-0.002733,-0.030546,-0.040208,-0.064582,0.054279,-0.001070,0.000000,0.000000,2.000000,0.000000
38.760000,-0.160564,0.058240,1.265034,0.000000,0.000000,0.000000,1.000000,-0.003379,-0.030004,-0.040218,-0.064532,0.054089,-0.001008,0.000000,0.000000,2.000000,0.000000
38.770000,-0.160597,0.057940,1.264632,0.000000,0.000000,0.000000,1.000000,-0.004024,-0.029463,-0.040229,-0.064473,0.053894,-0.000947,0.000000,0.000000,2.000000,0.000000
38.780000,-0.160638,0.057645,1.264229,0.000000,0.000000,0.000000,1.000000,-0.004669,-0.028924,-0.040238,-0.064405,0.053693,-0.000885,0.000000,0.000000,2.000000,0.000000
38.790000,-0.160684,0.057356,1.263827,0.000000,0.000000,0.000000,1.000000,-0.005313,-0.028387,-0.040247,-0.064328,0.053488,-0.000824,0.000000,0.000000,2.000000,0.000000
38.800000,-0.160737,0.057072,1.263425,0.000000,0.000000,0.000000,1.000000,-0.005956,-0.027852,-0.040255,-0.064242,0.053277,-0.000763,0.000000,0.000000,2.000000,0.000000
38.810000,-0.160797,0.056794,1.263022,0.000000,0.000000,0.000000,1.000000,-0.006599,-0.027319,-0.040263,-0.064148,0.053061,-0.000703,0.000000,0.000000,2.000000,0.000000
38.820000,-0.160863,0.056521,1.262619,0.000000,0.000000,0.000000,1.000000,-0.007240,-0.026789,-0.040270,-0.064045,0.052841,-0.000642,0.000000,0.000000,2.000000,0.000000
38.830000,-0.160935,0.056253,1.262217,0.000000,0.000000,0.000000,1.000000,-0.007881,-0.026260,-0.040276,-0.063933,0.052615,-0.000582,0.000000,0.000000,2.000000,0.000000
38.840000,-0.161014,0.055990,1.261814,0.000000,0.000000,0.000000,1.000000,-0.008520,-0.025734,-0.040282,-0.063814,0.052385,-0.000522,0.000000,0.000000,2.000000,0.000000
38.850000,-0.161099,0.055733,1.261411,0.000000,0.000000,0.000000,1.000000,-0.009158,-0.025210,-0.040287,-0.063685,0.052150,-0.000462,0.000000,0.000000,2.000000,0.000000
38.860000,-0.161191,0.055481,1.261008,0.000000,0.000000,0.000000,1.000000,-0.009795,-0.024689,-0.040292,-0.063549,0.051911,-0.000403,0.000000,0.000000,2.000000,0.000000
38.870000,-0.161289,0.055234,1.260605,0.000000,0.000000,0.000000,1.000000,-0.010431,-0.024170,-0.040296,-0.063404,0.051666,-0.000343,0.000000,0.000000,2.000000,0.000000
38.880000,-0.161393,0.054992,1.260202,0.000000,0.000000,0.000000,1.000000,-0.011065,-0.023653,-0.040299,-0.063251,0.051418,-0.000284,0.000000,0.000000,2.000000,0.000000
38.890000,-0.161504,0.054756,1.259799,0.000000,0.000000,0.000000,1.000000,-0.011697,-0.023139,-0.040302,-0.063091,0.051164,-0.000225,0.000000,0.000000,2.000000,0.000000
38.900000,-0.161621,0.054524,1.259396,0.000000,0.000000,0.000000,1.000000,-0.012328,-0.022627,-0.040304,-0.062922,0.050906,-0.000166,0.000000,0.000000,2.000000,0.000000
38.910000,-0.161744,0.054298,1.258993,0.000000,0.000000,0.000000,1.000000,-0.012957,-0.022118,-0.040306,-0.062746,0.050644,-0.000108,0.000000,0.000000,2.000000,0.000000
38.920000,-0.161874,0.054077,1.258590,0.000000,0.000000,0.000000,1.000000,-0.013585,-0.021612,-0.040307,-0.062561,0.050378,-0.000049,0.000000,0.000000,2.000000,0.000000
38.930000,-0.162010,0.053861,1.258187,0.000000,0.000000,0.000000,1.000000,-0.014210,-0.021108,-0.040308,-0.062369,0.050107,0.000009,0.000000,0.000000,2.000000,0.000000
38.940000,-0.162152,0.053649,1.257784,0.000000,0.000000,0.000000,1.000000,-0.014834,-0.020607,-0.040308,-0.062170,0.049832,0.000067,0.000000,0.000000,2.000000,0.000000
38.950000,-0.162300,0.053443,1.257381,0.000000,0.000000,0.000000,1.000000,-0.015456,-0.020108,-0.040307,-0.061963,0.049552,0.000125,0.000000,0.000000,2.000000,0.000000
38.960000,-0.162455,0.053242,1.256978,0.000000,0.000000,0.000000,1.000000,-0.016075,-0.019613,-0.040306,-0.061749,0.049269,0.000182,0.000000,0.000000,2.000000,0.000000
38.970000,-0.162615,0.053046,1.256575,0.000000,0.000000,0.000000,1.000000,-0.016693,-0.019120,-0.040304,-0.061527,0.048982,0.000240,0.000000,0.000000,2.000000,0.000000
38.980000,-0.162782,0.052855,1.256172,0.000000,0.000000,0.000000,1.000000,-0.017308,-0.018630,-0.040301,-0.061298,0.048690,0.000297,0.000000,0.000000,2.000000,0.000000
38.990000,-0.162955,0.052669,1.255769,0.000000,0.000000,0.000000,1.000000,-0.017921,-0.018144,-0.040298,-0.061062,0.048395,0.000354,0.000000,0.000000,2.000000,0.000000
39.000000,-0.163135,0.052487,1.255366,0.000000,0.000000,0.000000,1.000000,-0.018532,-0.017660,-0.040295,-0.060819,0.048096,0.000411,0.000000,0.000000,2.000000,0.000000
39.010000,-0.163320,0.052311,1.254963,0.000000,0.000000,0.000000,1.000000,-0.019140,-0.017179,-0.040291,-0.060568,0.047793,0.000468,0.000000,0.000000,2.000000,0.000000
39.020000,-0.163511,0.052139,1.254560,0.000000,0.000000,0.000000,1.000000,-0.019746,-0.016701,-0.040286,-0.060311,0.047486,0.000524,0.000000,0.000000,2.000000,0.000000
39.030000,-0.163709,0.051972,1.254157,0.000000,0.000000,0.000000,1.000000,-0.020349,-0.016226,-0.040281,-0.060047,0.047175,0.000580,0.000000,0.000000,2.000000,0.000000
39.040000,-0.163912,0.051810,1.253754,0.000000,0.000000,0.000000,1.000000,-0.020949,-0.015754,-0.040275,-0.059777,0.046861,0.000637,0.000000,0.000000,2.000000,0.000000
39.050000,-0.164122,0.051652,1.253352,0.000000,0.000000,0.000000,1.000000,-0.021547,-0.015285,-0.040269,-0.059500,0.046543,0.000693,0.000000,0.000000,2.000000,0.000000
39.060000,-0.164337,0.051499,1.252949,0.000000,0.000000,0.000000,1.000000,-0.022142,-0.014820,-0.040262,-0.059216,0.046222,0.000748,0.000000,0.000000,2.000000,0.000000
39.070000,-0.164559,0.051351,1.252546,0.000000,0.000000,0.000000,1.000000,-0.022734,-0.014358,-0.040254,-0.058926,0.045898,0.000804,0.000000,0.000000,2.000000,0.000000
39.080000,-0.164786,0.051207,1.252144,0.000000,0.000000,0.000000,1.000000,-0.023323,-0.013899,-0.040246,-0.058629,0.045569,0.000860,0.000000,0.000000,2.000000,0.000000
39.090000,-0.165019,0.051068,1.251741,0.000000,0.000000,0.000000,1.000000,-0.023910,-0.013443,-0.040238,-0.058326,0.045238,0.000915,0.000000,0.000000,2.000000,0.000000
39.100000,-0.165258,0.050934,1.251339,0.000000,0.000000,0.000000,1.000000,-0.024493,-0.012991,-0.040229,-0.058017,0.044903,0.000970,0.000000,0.000000,2.000000,0.000000
39.110000,-0.165503,0.050804,1.250937,0.000000,0.000000,0.000000,1.000000,-0.025073,-0.012542,-0.040219,-0.057702,0.044565,0.001025,0.000000,0.000000,2.000000,0.000000
39.120000,-0.165754,0.050679,1.250534,0.000000,0.000000,0.000000,1.000000,-0.025650,-0.012096,-0.040209,-0.057380,0.044224,0.001080,0.000000,0.000000,2.000000,0.000000
39.130000,-0.166010,0.050558,1.250132,0.000000,0.000000,0.000000,1.000000,-0.026224,-0.011654,-0.040198,-0.057053,0.043880,0.001135,0.000000,0.000000,2.000000,0.000000
39.140000,-0.166273,0.050441,1.249730,0.000000,0.000000,0.000000,1.000000,-0.026794,-0.011215,-0.040186,-0.056720,0.043532,0.001190,0.000000,0.000000,2.000000,0.000000
39.150000,-0.166541,0.050329,1.249329,0.000000,0.000000,0.000000,1.000000,-0.027362,-0.010780,-0.040175,-0.056381,0.043182,0.001244,0.000000,0.000000,2.000000,0.000000
39.160000,-0.166814,0.050221,1.248927,0.000000,0.000000,0.000000,1.000000,-0.027925,-0.010348,-0.040162,-0.056036,0.042829,0.001298,0.000000,0.000000,2.000000,0.000000
39.170000,-0.167094,0.050118,1.248525,0.000000,0.000000,0.000000,1.000000,-0.028486,-0.009920,-0.040149,-0.055686,0.042473,0.001353,0.000000,0.000000,2.000000,0.000000
39.180000,-0.167378,0.050019,1.248124,0.000000,0.000000,0.000000,1.000000,-0.029043,-0.009495,-0.040136,-0.055330,0.042114,0.001407,0.000000,0.000000,2.000000,0.000000
39.190000,-0.167669,0.049924,1.247722,0.000000,0.000000,0.000000,1.000000,-0.029596,-0.009074,-0.040122,-0.054969,0.041752,0.001460,0.000000,0.000000,2.000000,0.000000
39.200000,-0.167965,0.049833,1.247321,0.000000,0.000000,0.000000,1.000000,-0.030146,-0.008656,-0.040107,-0.054602,0.041388,0.001514,0.000000,0.000000,2.000000,0.000000
39.210000,-0.168266,0.049746,1.246920,0.000000,0.000000,0.000000,1.000000,-0.030692,-0.008242,-0.040092,-0.054230,0.041021,0.001568,0.000000,0.000000,2.000000,0.000000
39.220000,-0.168573,0.049664,1.246519,0.000000,0.000000,0.000000,1.000000,-0.031234,-0.007832,-0.040076,-0.053853,0.040651,0.001621,0.000000,0.000000,2.000000,0.000000
39.230000,-0.168885,0.049586,1.246118,0.000000,0.000000,0.000000,1.000000,-0.031773,-0.007426,-0.040060,-0.053471,0.040279,0.001675,0.000000,0.000000,2.000000,0.000000
39.240000,-0.169203,0.049511,1.245718,0.000000,0.000000,0.000000,1.000000,-0.032307,-0.007023,-0.040043,-0.053083,0.039904,0.001728,0.000000,0.000000,2.000000,0.000000
39.250000,-0.169526,0.049441,1.245317,0.000000,0.000000,0.000000,1.000000,-0.032838,-0.006624,-0.040026,-0.052691,0.039527,0.001781,0.000000,0.000000,2.000000,0.000000
39.260000,-0.169855,0.049375,1.244917,0.000000,0.000000,0.000000,1.000000,-0.033365,-0.006229,-0.040008,-0.052294,0.039147,0.001834,0.000000,0.000000,2.000000,0.000000
